id,text,data,user,user_id,favorite_cnt,retweet_cnt
1175494773035196417,Magnifique ce #tango 💃 @ClaraMOfficiel #bravo 👏🏼 #DALS @DALS_TF1 @tf1 #dals10 🥰 @maximedereymez 👌🏼💣,Sat Sep 21 19:39:28 +0000 2019,ana.bela.paris 🇫🇷☮️🇵🇹💃🏼,3926111789,1,1
1175494540393943040,Belle danse de @ClaraMOfficiel #DAlS @tf1 #DALS10,Sat Sep 21 19:38:32 +0000 2019,elodie,115681927,1,0
1175494295593410560,#DALS c’est maintenant sur @TF1 !!!🕺🏽💃🏼,Sat Sep 21 19:37:34 +0000 2019,ARIANA GRANDE ACTU 👼🏼,4259429560,0,0
1175494173958516736,16:00 ! 16h ! Seize heures ! Ok... 4 heure de l’aprem donc. . Genre à 4h quoi ..sur @TF1 . Voiiiilaaa. On a tout :) bienvenue #animalacademy [LIEN],Sat Sep 21 19:37:05 +0000 2019,ChristopheDechavanne,394663818,125,17
1175493575901097984,"Le portrait de Clara Morgane sur #Dals ...Voix off :- Maxime se rend chez ClaraClara : - Ohhhhh Maxime !!!Maxime (chemise ouverte sur son torse imberbe) - Hummmmm, elle est où cette fuite ? 😜Ils ne l'ont même pas fait ...@TF1 !!! Remboursez !",Sat Sep 21 19:34:42 +0000 2019,A.,1055478177487818752,15,1
1175493197302292483,C’est dommage pour @TF1 mais en 2019 on en a toujours pas la même définition de stars. #DALS,Sat Sep 21 19:33:12 +0000 2019,Sofiane Ha,311705388,2,0
1175493152343494656,Pourquoi @TF1 boycott le passé de Clara Morgane ? Faut pas avoir honte.,Sat Sep 21 19:33:01 +0000 2019,Bouboune,1180452931,0,0
1175492630660018176,Ils ont oublié de dire qu'elle avait fa3du porno !Bah alors @tf1 faut revoir vos infos ! #DALS,Sat Sep 21 19:30:57 +0000 2019,Saint Thomas Taquin,1161249141353308160,2,0
1175492604949094401,Clara Morgane est célèbre pour son calendrier et ses photos... il manque un truc de plus marquant 😂😂😂 @TF1 @DALS_TF1 #DALS,Sat Sep 21 19:30:51 +0000 2019,fhk,1074051228,3,1
1175492087950786560,Coucou @franceinfo @BFMTV @CNEWS @LCI @TF1 @francetvsport @canalplus @M6 [LIEN],Sat Sep 21 19:28:48 +0000 2019,Mouton (déshum)anisé,1013823151996899331,0,0
1175490892683194368,Je tire à #gauche pour la #FRA ! @TF1 #RWCTF1 🏉,Sat Sep 21 19:24:03 +0000 2019,vansou,1028444479,0,0
1175490655453437952,"Et c'est reparti pour une saison de #DALS - bon, je cherche un peu les stars mais j'aime tellement la danse que je sais déjà que je vais regarder ^^ @TF1",Sat Sep 21 19:23:06 +0000 2019,Elise Henry,366371621,0,0
1175490513929211904,Je regarderai en replay #DALS car franchement les pubs sur @TF1 je peux plus !,Sat Sep 21 19:22:32 +0000 2019,Kristel47,806637928466280448,1,0
1175489820396793858,Et c'est parti pour la 10ème saison de #DALS sur @TF1 💘,Sat Sep 21 19:19:47 +0000 2019,Etiam J,951822225157644289,1,0
1175489411716440065,Je tire à #droite pour l' #ARG ! @TF1 #RWCTF1 🏉,Sat Sep 21 19:18:09 +0000 2019,sylvie lopes,2815263465,0,0
1175489370679382016,Je tire à #gauche pour la #FRA ! @TF1 #RWCTF1 🏉,Sat Sep 21 19:18:00 +0000 2019,sylvie lopes,2815263465,0,0
1175489122275909639,Euh le decolleté de Karine Ferri c'est quoi là ? C'est pour éviter de passer inaperçue comme d'hab ? 🤣 #DALS @TF1,Sat Sep 21 19:17:00 +0000 2019,Eric-Hugues Ducamp,1223042695,1,0
1175489097785323528,Par contre @TF1 va falloir faire quelque chose à votre site ! Le son et l'image décalés en direct ou sur les replay c'est horrible ! #DALS,Sat Sep 21 19:16:55 +0000 2019,ʟᴀᴜʀᴀ ʙᴏʙ,215281597,0,0
1175489047873171462,C’est parti #DALS @CamilleCombal @DALS_TF1 @TF1  ❤️❤️❤️🕺🏼 [LIEN],Sat Sep 21 19:16:43 +0000 2019,Salika❤️ BabaCamMatt❤️,2756244977,10,5
1175488817115160578,Bon aller en direct de @tf1 #danseaveclesstars 2019 !!!!!! En route pour le passo dooble le tcha tcha tcha la rumba.... Et le mythique '' Et Sa ! j'achète !!!... '' mdrrr,Sat Sep 21 19:15:48 +0000 2019,Laure OT7 BTS💜/#LOVEMYSELF #ENDVIOLENCE,863755442526277634,1,0
1175488529964687361,Voici le programme pour ce dimanche 22 septembre 🏈🏈🏈🏈 une belle matinée en perspective sur @tf1 🤗 7h15 Italie/Namibie9h15 à 9h35 le Mag avec @DenisBrogniart @clemcatsar @VincentClerc @yannicknyanga et Patrice… [LIEN],Sat Sep 21 19:14:39 +0000 2019,Sylvaine Mignogna,402870037,7,0
1175488494954831873,Pas pour moi fait chier 😂😂 je suis devant un téléfilm pourris sur France 3 c est rasoir je préfère mille fois être devant ma berceuse du matin mais mon papa en décider autrement dès qu il l’a vue moundir 😆😆 @CamilleCombal @TF1 je suis désolée les louloutes #virgintonic #DALS [LIEN],Sat Sep 21 19:14:31 +0000 2019,✏️djodailledu 89✏️,589292220,1,0
1175488416013852673,C’est parti pour #DALS saison 10 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉RDV maintenant sur @tf1 et @MYTF1 ▶️ [LIEN] [LIEN],Sat Sep 21 19:14:12 +0000 2019,Danse Avec Les Stars,247359583,427,92
1175488391682695169,"Haaaaaa j'encourage @ClaraMOfficiel dans #danseaveclesstarsAlller CLAAAARAAAAA 💓  Love Youuuu(C'est le prenom de ma fille, et tatoué sur tout l'avant bras !!!! ) #DALS @TF1 @DALS_TF1",Sat Sep 21 19:14:06 +0000 2019,Shark Hypno Officiel,1058035656,0,0
1175488069274886145,Dites .@TF1 @GroupeTF1 ça vaut bien la peine de tanner les autorités pour mettre une 3e plages de pub pdt les films si c’est pour diffuser toujours les mêmes programme de merde d’années en années @DALS_TF1 #DALS #aucunrenouveau,Sat Sep 21 19:12:49 +0000 2019,Vincent ت 🇫🇷🇪🇺,2779338478,3,0
1175487592269307907,C'est parti pour #DALS @TF1 #danseaveclesstars @ElsaEsnoultOff,Sat Sep 21 19:10:56 +0000 2019,Bryan,748258558236594176,1,0
1175487555166494722,C’est parti pour la saison 10 de #DALS sur @TF1 ! [LIEN],Sat Sep 21 19:10:47 +0000 2019,Danse avec les Stars,832828904,14,6
1175487421045190657,Encore une fois avec @TF1 quand ils disent 21 heures 05 c’est heure de New York ? [LIEN],Sat Sep 21 19:10:15 +0000 2019,Yann,23304264,0,0
1175487357098897408,Et c’est parti pour une nouvelle de saison de #DALS 💃🏻🕺🎉 @TF1 @DALS_TF1 [LIEN],Sat Sep 21 19:10:00 +0000 2019,Sanshine 🌼,4394471429,2,0
1175487313784266754,C’est parti pour @DALS_TF1 sur @TF1 !!! #DALS #JeremProg [LIEN],Sat Sep 21 19:09:49 +0000 2019,Jeremy,97501938,0,0
1175487260055285761,"Oh la la 😍 Danse Avec Les Stars qui reprend ✨💃🏻🕺🏻 Je suis tellement content ! @CamilleCombal tu es tellement le #meilleur ! Karine Ferri, je t'aime ❤️ Team @DenitsaOff ❤️❤️ Sans oublier l'outsider, @riouyoann, tu es ma #star mec ✨ @TF1 @DALS_TF1 @lequipe #DALS [LIEN]",Sat Sep 21 19:09:36 +0000 2019,Carl Kieser,848514157720854530,8,7
1175487256817221632,"C est parti pour le lancement de la saison 10 de #DALS avec @CamilleCombal et #KarineFerri, les juges @shymofficiel @JMGenereux @LeChrisMarques @WhiteagleDance et nos célébrités !Ça commence maintenant sur @TF1 ! [LIEN]",Sat Sep 21 19:09:36 +0000 2019,.Info Média & People 🗯,556337797,7,7
1175487202081595392,Les nazis appelaient ça Lebensborn. @RTLFrance @Europe1 @TF1 . [LIEN],Sat Sep 21 19:09:23 +0000 2019,TREMEAU,601001663,0,0
1175487174306934784,"On se retrouve tout de suite sur @TF1 les amis !! C’est la rentrée, trop content ! 🎉🕺🏻 #DALS",Sat Sep 21 19:09:16 +0000 2019,Chris Marques,394123488,196,20
1175487055499055105,#DALS ça commence maintenant sur @TF1 ! 🥳 Bonne soirée à tous 😘,Sat Sep 21 19:08:48 +0000 2019,Lucas,802956661308719104,5,2
1175486184723800064,#dals10  je vous souhaite une belle première @TF1 tout mon soutien a @moundirofficiel 🙏❤,Sat Sep 21 19:05:20 +0000 2019,Sandrine Meilleur Médium de France,3064952974,0,0
1175486153505554437,Devant #DALS sur @TF1.📺💃🏻🕺🏻On va voir ce que donne le casting de cette nouvelle saison.,Sat Sep 21 19:05:13 +0000 2019,𝐎𝐩𝐡𝐞́𝐥𝐢𝐞,3412203442,1,0
1175486069321547776,J'ai regardé des extraits de #LeTempsEstAssassin pour voir #Jenifer qui est majestueuse. Mais c'est quoi cette réalisation de merde ?! La mère âgée est plus jeune que Mathilde Seigner.. ils lui ont mis une perruque sans même la vieillir c'est pitoyable pour une série @TF1 !,Sat Sep 21 19:04:53 +0000 2019,Damien,409452522,2,0
1175485992200998913,Prêt pour #DALS @CamilleCombal @ClaraMOfficiel @ElsaEsnoultOff @TF1,Sat Sep 21 19:04:34 +0000 2019,sylvaincernuta,1699951177,1,0
1175485921485107201,Nouveau beau programme demain sur @TF1 #RWC2019 🏈🏆1️⃣📺👌 [LIEN],Sat Sep 21 19:04:17 +0000 2019,Steve Grosso,413232038,15,3
1175485635496464384,La pétillante @marionjolles vient d'annoncer que @Foucault_JP sera lundi au commande du loto sur @TF1 :) Et bien je vais m'amuser à jouer cette semaine @FDJ !!! Cela serait mémorable de gagner à vos jeux avec un tirage présenté par mon animateur préféré !!!!! 😊🤗🤩,Sat Sep 21 19:03:09 +0000 2019,Monsieur Intervilles,595664350,0,0
1175485317081686017,Bonne reprise et bonne chance à toutes l’équipe de @bbcfrance @DALS_TF1 @AgenceIdille  @TF1 #DALS @shymofficiel @LeChrisMarques @JMGenereux,Sat Sep 21 19:01:53 +0000 2019,Danse avec les Stars,832828904,19,8
1175485279630745600,Bel interwiev de @davidhallyday tout en simplicité 🙏💙#50mnInside @TF1 Merçi @nikosaliagas [LIEN],Sat Sep 21 19:01:44 +0000 2019,Bidaux Claudine💃,1134493070366580737,9,2
1175484993671454720,"Avant, les émissions de @TF1 commençaient à 20h50 ... Aujourd'hui soit disant à 21h05 et prochainement à 22h55 #DALS",Sat Sep 21 19:00:36 +0000 2019,𝓢𝓪𝓷𝓭𝔂 𝓑𝓵𝓰 - #F***,1037711301684822016,1,0
1175484988445405193,"La victoire des Bleus est reléguée en dernier sujet du @20hFrance2, alors que la chaîne publique couvre de près le rugby tout au long de l'année. Ah oui, le match #FRAvARG était sur @TF1. 😑 #Dommage [LIEN]",Sat Sep 21 19:00:35 +0000 2019,Nicolas Berrod,148034143,2,0
